date,vessel_type,freight_rate_usd_day,source,source_type,unit,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,day_of_week,month,quarter,day_of_month,rate_change_1d,rate_change_7d,rate_pct_change_1d,rate_pct_change_7d,target_7d,target_14d,target_30d
2024-07-31,Handysize,12453,KOBC,PUBLIC_ACTUAL,USD/day,12535.0,12512.0,12582.0,12249.0,12546.285714285714,12492.285714285714,12451.866666666667,24.729970267345404,130.09666735901624,2,7,3,31,-82.0,-129.0,-0.654168328679694,-1.0252742012398675,12176.0,12313.0,11509.0
2024-08-01,Handysize,12424,KOBC,PUBLIC_ACTUAL,USD/day,12453.0,12574.0,12552.0,12279.0,12527.857142857143,12506.857142857143,12459.933333333332,38.12011093895878,110.7352054003842,3,8,3,1,-29.0,-128.0,-0.2328756123022524,-1.0197578075207159,12083.0,12307.0,11652.0
2024-08-02,Handysize,12413,KOBC,PUBLIC_ACTUAL,USD/day,12424.0,12535.0,12532.0,12338.0,12509.57142857143,12517.214285714286,12465.2,52.57013456781331,93.1724444048984,4,8,3,2,-11.0,-119.0,-0.08853831294268755,-0.9495691030960707,12032.0,12260.0,11934.0
2024-08-05,Handysize,12323,KOBC,PUBLIC_ACTUAL,USD/day,12413.0,12453.0,12537.0,12473.0,12492.57142857143,12522.57142857143,12472.766666666666,62.42557474156237,83.75579363729052,0,8,3,5,-90.0,-214.0,-0.7250463224039327,-1.7069474355906555,12048.0,12078.0,12139.0
2024-08-06,Handysize,12273,KOBC,PUBLIC_ACTUAL,USD/day,12323.0,12424.0,12512.0,12407.0,12462.0,12511.857142857143,12472.4,85.26429499425625,98.82374142336134,1,8,3,6,-50.0,-239.0,-0.4057453542156919,-1.9101662404092057,12097.0,11955.0,12241.0
2024-08-07,Handysize,12268,KOBC,PUBLIC_ACTUAL,USD/day,12273.0,12413.0,12574.0,12623.0,12427.857142857143,12502.285714285714,12466.1,106.98976364439424,114.93638948197933,2,8,3,7,-5.0,-306.0,-0.0407398354110633,-2.433593128678224,12113.0,11832.0,12275.0
2024-08-08,Handysize,12180,KOBC,PUBLIC_ACTUAL,USD/day,12268.0,12323.0,12535.0,12699.0,12384.142857142857,12476.92857142857,12456.033333333333,99.58317892441129,124.97720671619321,3,8,3,8,-88.0,-355.0,-0.7173133355070083,-2.8320702034303924,12235.0,11697.0,12467.0
2024-08-09,Handysize,12176,KOBC,PUBLIC_ACTUAL,USD/day,12180.0,12273.0,12453.0,12582.0,12333.42857142857,12439.857142857143,12441.633333333333,100.34416964549249,130.87331346231167,4,8,3,9,-4.0,-277.0,-0.03284072249589709,-2.224363607162938,12313.0,11653.0,12505.0
2024-08-12,Handysize,12083,KOBC,PUBLIC_ACTUAL,USD/day,12176.0,12268.0,12424.0,12552.0,12293.857142857143,12410.857142857143,12421.766666666666,99.94903463619704,141.5039315289272,0,8,3,12,-93.0,-341.0,-0.763797634691199,-2.744687701223436,12307.0,11637.0,12547.0
2024-08-13,Handysize,12032,KOBC,PUBLIC_ACTUAL,USD/day,12083.0,12180.0,12413.0,12532.0,12245.142857142857,12377.357142857143,12401.9,108.66681274144086,159.84637198930636,1,8,3,13,-51.0,-381.0,-0.4220806091202567,-3.0693627648433086,12260.0,11583.0,12375.0
2024-08-14,Handysize,12048,KOBC,PUBLIC_ACTUAL,USD/day,12032.0,12176.0,12323.0,12537.0,12190.714285714286,12341.642857142857,12385.466666666667,105.96180803866076,177.5173261957339,2,8,3,14,16.0,-275.0,0.13297872340425343,-2.2315994481863166,12078.0,11589.0,12392.0
2024-08-16,Handysize,12097,KOBC,PUBLIC_ACTUAL,USD/day,12048.0,12083.0,12273.0,12512.0,12151.42857142857,12306.714285714286,12373.2,99.52530188454686,184.10758918737244,4,8,3,16,49.0,-176.0,0.40670650730412206,-1.434042206469488,11955.0,11505.0,12431.0
2024-08-19,Handysize,12113,KOBC,PUBLIC_ACTUAL,USD/day,12097.0,12032.0,12268.0,12574.0,12126.285714285714,12277.07142857143,12366.033333333333,84.84243098925921,181.90845723596553,0,8,3,19,16.0,-155.0,0.132264197734977,-1.2634496250407579,11832.0,11462.0,12174.0
2024-08-20,Handysize,12235,KOBC,PUBLIC_ACTUAL,USD/day,12113.0,12048.0,12180.0,12535.0,12104.142857142857,12244.142857142857,12353.666666666666,57.51935492866207,164.9596021165579,1,8,3,20,122.0,55.0,1.0071823660529944,0.45155993431855723,11697.0,11375.0,12210.0
2024-08-21,Handysize,12313,KOBC,PUBLIC_ACTUAL,USD/day,12235.0,12097.0,12176.0,12453.0,12112.0,12222.714285714286,12349.1,71.63332558429127,142.18321256340008,2,8,3,21,78.0,137.0,0.6375153248876275,1.125164257555844,11653.0,11421.0,12116.0
2024-08-22,Handysize,12307,KOBC,PUBLIC_ACTUAL,USD/day,12313.0,12113.0,12083.0,12424.0,12131.57142857143,12212.714285714286,12351.633333333333,103.61122388628452,129.05838188528924,3,8,3,22,-6.0,224.0,-0.04872898562494621,1.8538442439791414,11637.0,11399.0,12000.0
2024-08-23,Handysize,12260,KOBC,PUBLIC_ACTUAL,USD/day,12307.0,12235.0,12032.0,12413.0,12163.57142857143,12204.357142857143,12354.333333333334,119.48480676864772,117.60403391037278,4,8,3,23,-47.0,228.0,-0.3818964816770909,1.8949468085106336,11583.0,11509.0,11966.0
2024-08-26,Handysize,12078,KOBC,PUBLIC_ACTUAL,USD/day,12260.0,12313.0,12048.0,12323.0,12196.142857142857,12193.42857142857,12354.7,108.18260577094668,102.91573423161205,0,8,3,26,-182.0,30.0,-1.48450244698205,0.2490039840637559,11589.0,11652.0,11882.0
2024-08-27,Handysize,11955,KOBC,PUBLIC_ACTUAL,USD/day,12078.0,12307.0,12097.0,12273.0,12200.42857142857,12175.92857142857,12348.0,101.73799215894765,99.97650823361411,1,8,3,27,-123.0,-142.0,-1.018380526577245,-1.1738447548979125,11505.0,11934.0,11813.0
2024-08-28,Handysize,11832,KOBC,PUBLIC_ACTUAL,USD/day,11955.0,12260.0,12113.0,12268.0,12180.142857142857,12153.214285714286,12335.233333333334,134.63584041676398,111.66652179008783,2,8,3,28,-123.0,-281.0,-1.0288582183186956,-2.3198216791876503,11462.0,12139.0,11703.0
2024-08-29,Handysize,11697,KOBC,PUBLIC_ACTUAL,USD/day,11832.0,12078.0,12235.0,12180.0,12140.0,12122.07142857143,12313.866666666667,188.93385086036415,135.45562105542132,3,8,3,29,-135.0,-538.0,-1.1409736308316432,-4.3972210870453665,11375.0,12241.0,11571.0
2024-08-30,Handysize,11653,KOBC,PUBLIC_ACTUAL,USD/day,11697.0,11955.0,12313.0,12176.0,12063.142857142857,12087.57142857143,12290.2,244.9662756205778,175.23466213615401,4,8,3,30,-44.0,-660.0,-0.3761648285885322,-5.360188418744416,11421.0,12275.0,11528.0
2024-09-02,Handysize,11637,KOBC,PUBLIC_ACTUAL,USD/day,11653.0,11832.0,12307.0,12083.0,11968.857142857143,12050.214285714286,12257.866666666667,259.3616706289394,207.67733055670644,0,9,3,2,-16.0,-670.0,-0.1373036986183851,-5.444056228162831,11399.0,12467.0,11444.0
2024-09-03,Handysize,11583,KOBC,PUBLIC_ACTUAL,USD/day,11637.0,11697.0,12260.0,12032.0,11873.142857142857,12018.357142857143,12222.466666666667,236.38628596315084,234.70951183503695,1,9,3,3,-54.0,-677.0,-0.46403712296984034,-5.522022838499185,11509.0,12505.0,11383.0
2024-09-04,Handysize,11589,KOBC,PUBLIC_ACTUAL,USD/day,11583.0,11653.0,12078.0,12048.0,11776.42857142857,11986.285714285714,12189.166666666666,184.53532376019658,261.8133300292533,2,9,3,4,6.0,-489.0,0.05180005180005498,-4.048683556880284,11652.0,12547.0,11347.0
2024-09-05,Handysize,11505,KOBC,PUBLIC_ACTUAL,USD/day,11589.0,11637.0,11955.0,12097.0,11706.57142857143,11953.5,12157.066666666668,138.04812825711915,281.4904698496415,3,9,3,5,-84.0,-450.0,-0.7248252653378251,-3.7641154328732718,11934.0,12375.0,11231.0
2024-09-06,Handysize,11462,KOBC,PUBLIC_ACTUAL,USD/day,11505.0,11583.0,11832.0,12113.0,11642.285714285714,11911.214285714286,12122.833333333334,103.54502126897292,301.9941870496465,4,9,3,6,-43.0,-370.0,-0.37375054324206847,-3.1271129141311693,12139.0,12392.0,11148.0
2024-09-09,Handysize,11375,KOBC,PUBLIC_ACTUAL,USD/day,11462.0,11589.0,11697.0,12235.0,11589.42857142857,11864.714285714286,12087.0,82.94949697647232,318.2174942192243,0,9,3,9,-87.0,-322.0,-0.7590298377246563,-2.752842609216033,12241.0,12431.0,10926.0
2024-09-10,Handysize,11421,KOBC,PUBLIC_ACTUAL,USD/day,11375.0,11505.0,11653.0,12313.0,11543.42857142857,11803.285714285714,12049.1,100.7304276207476,324.1902168543737,1,9,3,10,46.0,-232.0,0.40439560439560207,-1.990903629966534,12275.0,12174.0,10815.0
2024-09-11,Handysize,11399,KOBC,PUBLIC_ACTUAL,USD/day,11421.0,11462.0,11637.0,12307.0,11510.285714285714,11739.57142857143,12010.666666666666,96.75865902483392,303.2885689318771,2,9,3,11,-22.0,-238.0,-0.19262761579545984,-2.0452006530892852,12467.0,12210.0,10765.0
2024-09-12,Handysize,11509,KOBC,PUBLIC_ACTUAL,USD/day,11399.0,11375.0,11583.0,12260.0,11476.285714285714,11674.714285714286,11972.8,86.03238593473908,267.5982719780267,3,9,3,12,110.0,-74.0,0.9649969295552285,-0.6388673055339744,12505.0,12116.0,10570.0
2024-09-13,Handysize,11652,KOBC,PUBLIC_ACTUAL,USD/day,11509.0,11421.0,11589.0,12078.0,11465.714285714286,11621.07142857143,11941.333333333334,74.50886812739743,210.408198250214,4,9,3,13,143.0,63.0,1.2425058649752296,0.543618949003366,12547.0,12000.0,10516.0
2024-09-19,Handysize,11934,KOBC,PUBLIC_ACTUAL,USD/day,11652.0,11399.0,11505.0,11955.0,11474.714285714286,11590.642857142857,11915.6,93.31436882722943,165.190150175722,3,9,3,19,282.0,429.0,2.4201853759011405,3.7288135593220417,12375.0,11966.0,10446.0
2024-09-20,Handysize,12139,KOBC,PUBLIC_ACTUAL,USD/day,11934.0,11509.0,11462.0,11832.0,11536.0,11589.142857142857,11899.633333333333,198.31792657508623,161.68528649485629,4,9,3,20,205.0,677.0,1.7177811295458367,5.9064735648229005,12392.0,11882.0,10460.0
2024-09-23,Handysize,12241,KOBC,PUBLIC_ACTUAL,USD/day,12139.0,11652.0,11375.0,11697.0,11632.714285714286,11611.07142857143,11893.5,296.8269497472581,210.58141648261503,0,9,3,23,102.0,866.0,0.8402669083120484,7.613186813186812,12431.0,11813.0,10477.0
2024-09-24,Handysize,12275,KOBC,PUBLIC_ACTUAL,USD/day,12241.0,11934.0,11421.0,11653.0,11756.42857142857,11649.92857142857,11892.433333333332,347.633838564783,269.5818597785658,1,9,3,24,34.0,854.0,0.2777550853688471,7.477453813151214,12174.0,11703.0,10341.0
2024-09-25,Handysize,12467,KOBC,PUBLIC_ACTUAL,USD/day,12275.0,12139.0,11399.0,11637.0,11878.42857142857,11694.357142857143,11892.666666666666,359.93326101088394,317.17954322142754,2,9,3,25,192.0,1068.0,1.5641547861507066,9.369242916045263,12210.0,11571.0,10276.0
2024-09-26,Handysize,12505,KOBC,PUBLIC_ACTUAL,USD/day,12467.0,12241.0,11509.0,11583.0,12031.0,11753.642857142857,11902.233333333334,349.02960715047425,377.47309779801515,3,9,3,26,38.0,996.0,0.3048046843667329,8.654096793813547,12116.0,11528.0,9999.0
2024-09-27,Handysize,12547,KOBC,PUBLIC_ACTUAL,USD/day,12505.0,12275.0,11652.0,11589.0,12173.285714285714,11819.5,11913.2,300.39014314081413,423.0853250923296,4,9,3,27,42.0,895.0,0.33586565373850963,7.681084792310333,12000.0,11444.0,9895.0
2024-09-30,Handysize,12375,KOBC,PUBLIC_ACTUAL,USD/day,12547.0,12467.0,11934.0,11505.0,12301.142857142857,11887.92857142857,11928.666666666666,221.69681141453637,458.89389829338467,0,9,3,30,-172.0,441.0,-1.3708456204670427,3.6953242835595868,11966.0,11383.0,9833.0
2024-10-02,Handysize,12392,KOBC,PUBLIC_ACTUAL,USD/day,12375.0,12505.0,12139.0,11462.0,12364.142857142857,11950.07142857143,11940.1,151.5337460480685,461.94629462922217,2,10,4,2,17.0,253.0,0.13737373737374714,2.0841914490485225,11882.0,11347.0,9799.0
2024-10-04,Handysize,12431,KOBC,PUBLIC_ACTUAL,USD/day,12392.0,12547.0,12241.0,11375.0,12400.285714285714,12016.5,11951.566666666668,114.54069769932804,453.14588413498916,4,10,4,4,39.0,190.0,0.314719173660416,1.5521607711788343,11813.0,11231.0,9768.0
2024-10-07,Handysize,12174,KOBC,PUBLIC_ACTUAL,USD/day,12431.0,12375.0,12275.0,11421.0,12427.42857142857,12091.92857142857,11962.7,90.49098876955269,425.1760656645376,0,10,4,7,-257.0,-101.0,-2.067412114874101,-0.8228105906313621,11703.0,11148.0,9694.0
2024-10-08,Handysize,12210,KOBC,PUBLIC_ACTUAL,USD/day,12174.0,12392.0,12467.0,11399.0,12413.0,12145.714285714286,11964.733333333334,121.56342652106227,378.881030358638,1,10,4,8,36.0,-257.0,0.29571217348447476,-2.0614422074276106,11571.0,10926.0,9676.0
2024-10-10,Handysize,12116,KOBC,PUBLIC_ACTUAL,USD/day,12210.0,12431.0,12505.0,11509.0,12376.285714285714,12203.642857142857,11963.9,139.95441435024512,312.03195278885664,3,10,4,10,-94.0,-389.0,-0.7698607698607751,-3.1107556977209128,11528.0,10815.0,9598.0
2024-10-11,Handysize,12000,KOBC,PUBLIC_ACTUAL,USD/day,12116.0,12174.0,12547.0,11652.0,12320.714285714286,12247.0,11957.333333333334,156.57129823011633,242.51344134203487,4,10,4,11,-116.0,-547.0,-0.9574116870254223,-4.35960787439228,11444.0,10765.0,9668.0
2024-10-14,Handysize,11966,KOBC,PUBLIC_ACTUAL,USD/day,12000.0,12210.0,12375.0,11934.0,12242.57142857143,12271.857142857143,11947.1,161.24294004759827,188.69994788143825,0,10,4,14,-34.0,-409.0,-0.28333333333333544,-3.3050505050504997,11383.0,10570.0,9600.0
2024-10-15,Handysize,11882,KOBC,PUBLIC_ACTUAL,USD/day,11966.0,12116.0,12392.0,12139.0,12184.142857142857,12274.142857142857,11937.3,178.44366858496775,184.43838126676243,1,10,4,15,-84.0,-510.0,-0.7019889687447822,-4.115558424790189,11347.0,10516.0,9455.0
2024-10-16,Handysize,11813,KOBC,PUBLIC_ACTUAL,USD/day,11882.0,12000.0,12431.0,12241.0,12111.285714285714,12255.785714285714,11930.766666666666,183.4763511450582,209.94914350368308,2,10,4,16,-69.0,-618.0,-0.5807103181282636,-4.971442361837342,11231.0,10446.0,9514.0
2024-10-17,Handysize,11703,KOBC,PUBLIC_ACTUAL,USD/day,11813.0,11966.0,12174.0,12275.0,12023.0,12225.214285714286,11926.033333333333,149.54263606393545,241.11573300820527,3,10,4,17,-110.0,-471.0,-0.9311775162956115,-3.868900936421882,11148.0,10460.0,9347.0
2024-10-18,Handysize,11571,KOBC,PUBLIC_ACTUAL,USD/day,11703.0,11882.0,12210.0,12467.0,11955.714285714286,12184.357142857143,11921.733333333334,174.20554362457904,277.71557313414587,4,10,4,18,-132.0,-639.0,-1.127915918995126,-5.233415233415228,10926.0,10477.0,9333.0
2024-10-21,Handysize,11528,KOBC,PUBLIC_ACTUAL,USD/day,11571.0,11813.0,12116.0,12505.0,11864.42857142857,12120.357142857143,11917.533333333333,185.78559070947094,309.04483298058335,0,10,4,21,-43.0,-588.0,-0.37161870192723434,-4.853086827335751,10815.0,10341.0,9315.0
2024-10-22,Handysize,11444,KOBC,PUBLIC_ACTUAL,USD/day,11528.0,11703.0,12000.0,12547.0,11780.42857142857,12050.57142857143,11913.366666666667,186.01152038323667,325.38372950926646,1,10,4,22,-84.0,-556.0,-0.7286606523247752,-4.633333333333334,10765.0,10276.0,9320.0
2024-10-23,Handysize,11383,KOBC,PUBLIC_ACTUAL,USD/day,11444.0,11571.0,11966.0,12375.0,11701.0,11971.785714285714,11906.933333333332,195.11193368853597,329.44666396306496,2,10,4,23,-61.0,-583.0,-0.533030408947921,-4.872137723550063,10570.0,9999.0,9203.0
2024-10-24,Handysize,11347,KOBC,PUBLIC_ACTUAL,USD/day,11383.0,11528.0,11882.0,12392.0,11617.714285714286,11900.92857142857,11900.266666666666,187.41906189855368,342.47435935260216,3,10,4,24,-36.0,-535.0,-0.31626109110076683,-4.502608988385792,10516.0,9895.0,9113.0
2024-10-25,Handysize,11231,KOBC,PUBLIC_ACTUAL,USD/day,11347.0,11444.0,11813.0,12431.0,11541.285714285714,11826.285714285714,11892.2,169.95363513700394,341.08840013123483,4,10,4,25,-116.0,-582.0,-1.0222966422843038,-4.926775586218568,10446.0,9833.0,9071.0
2024-10-28,Handysize,11148,KOBC,PUBLIC_ACTUAL,USD/day,11231.0,11383.0,11703.0,12174.0,11458.142857142857,11740.57142857143,11883.066666666668,156.71888694368988,327.96170374247663,0,10,4,28,-83.0,-555.0,-0.739025910426494,-4.742373750320428,10460.0,9799.0,9044.0
2024-10-30,Handysize,10926,KOBC,PUBLIC_ACTUAL,USD/day,11148.0,11347.0,11571.0,12210.0,11378.857142857143,11667.285714285714,11872.6,152.5313394843308,338.1345723403301,2,10,4,30,-222.0,-645.0,-1.991388589881593,-5.574280528908481,10477.0,9768.0,8955.0
2024-10-31,Handysize,10815,KOBC,PUBLIC_ACTUAL,USD/day,10926.0,11231.0,11528.0,12116.0,11286.714285714286,11575.57142857143,11857.633333333333,203.43853640923186,353.39664233545795,3,10,4,31,-111.0,-713.0,-1.0159253157605685,-6.184941013185286,10341.0,9694.0,8820.0
2024-11-01,Handysize,10765,KOBC,PUBLIC_ACTUAL,USD/day,10815.0,11148.0,11444.0,12000.0,11184.857142857143,11482.642857142857,11837.433333333332,238.04581392018088,370.9722376400821,4,11,4,1,-50.0,-679.0,-0.4623208506703613,-5.93324012583013,10276.0,9676.0,8786.0
2024-11-04,Handysize,10570,KOBC,PUBLIC_ACTUAL,USD/day,10765.0,10926.0,11383.0,11966.0,11087.857142857143,11394.42857142857,11816.3,252.73730009294889,385.054784172298,0,11,4,4,-195.0,-813.0,-1.8114259173246605,-7.142229640692266,9999.0,9598.0,8712.0
2024-11-05,Handysize,10516,KOBC,PUBLIC_ACTUAL,USD/day,10570.0,10815.0,11347.0,11882.0,10971.714285714286,11294.714285714286,11785.0,279.8509807553373,405.8477222150712,1,11,4,5,-54.0,-831.0,-0.5108798486281985,-7.3235216356746236,9895.0,9668.0,8581.0
2024-11-06,Handysize,10446,KOBC,PUBLIC_ACTUAL,USD/day,10516.0,10765.0,11231.0,11813.0,10853.0,11197.142857142857,11747.133333333333,270.2110286446048,417.82124575873496,2,11,4,6,-70.0,-785.0,-0.6656523392925107,-6.989582405840977,9833.0,9600.0,8504.0
2024-11-07,Handysize,10460,KOBC,PUBLIC_ACTUAL,USD/day,10446.0,10570.0,11148.0,11703.0,10740.857142857143,11099.5,11697.533333333333,249.27122348626517,422.53151908014195,3,11,4,7,14.0,-688.0,0.1340225923798677,-6.171510584858275,9799.0,9455.0,8420.0
2024-11-08,Handysize,10477,KOBC,PUBLIC_ACTUAL,USD/day,10460.0,10516.0,10926.0,11571.0,10642.57142857143,11010.714285714286,11641.566666666668,190.74927448224,416.51621606192725,4,11,4,8,17.0,-449.0,0.16252390057360788,-4.1094636646531235,9768.0,9514.0,8395.0
2024-11-11,Handysize,10341,KOBC,PUBLIC_ACTUAL,USD/day,10477.0,10446.0,10815.0,11528.0,10578.42857142857,10932.57142857143,11582.766666666666,150.88279904895148,405.80001029132103,0,11,4,11,-136.0,-474.0,-1.2980815118831757,-4.382801664355062,9694.0,9347.0,8333.0
2024-11-12,Handysize,10276,KOBC,PUBLIC_ACTUAL,USD/day,10341.0,10460.0,10765.0,11444.0,10510.714285714286,10847.785714285714,11518.3,132.22671728188865,395.70174832462106,1,11,4,12,-65.0,-489.0,-0.6285659027173374,-4.542498838829545,9676.0,9333.0,8198.0
2024-11-13,Handysize,9999,KOBC,PUBLIC_ACTUAL,USD/day,10276.0,10477.0,10570.0,11383.0,10440.857142857143,10764.357142857143,11445.266666666666,100.97265071160973,383.2614305883289,2,11,4,13,-277.0,-571.0,-2.6956014013234775,-5.402081362346268,9598.0,9315.0,8063.0
2024-11-14,Handysize,9895,KOBC,PUBLIC_ACTUAL,USD/day,9999.0,10341.0,10516.0,11347.0,10359.285714285714,10665.5,11361.733333333334,179.42288435380493,389.8515989855082,3,11,4,14,-104.0,-621.0,-1.040104010401044,-5.905287181437813,9668.0,9320.0,8101.0
2024-11-15,Handysize,9833,KOBC,PUBLIC_ACTUAL,USD/day,9895.0,10276.0,10446.0,11231.0,10270.57142857143,10561.785714285714,11273.333333333334,234.18856871241425,387.7380516587005,4,11,4,15,-62.0,-613.0,-0.6265790803436033,-5.86827493777522,9600.0,9203.0,7810.0
2024-11-18,Handysize,9799,KOBC,PUBLIC_ACTUAL,USD/day,9833.0,9999.0,10460.0,11148.0,10183.0,10461.92857142857,11188.6,269.5916665402805,382.11062922643436,0,11,4,18,-34.0,-661.0,-0.34577443303163147,-6.319311663479921,9455.0,9113.0,7679.0
2024-11-19,Handysize,9768,KOBC,PUBLIC_ACTUAL,USD/day,9799.0,9895.0,10477.0,10926.0,10088.57142857143,10365.57142857143,11102.166666666666,272.14815643126286,365.52443131875435,1,11,4,19,-31.0,-709.0,-0.3163588121236849,-6.767204352390954,9514.0,9071.0,7639.0
2024-11-20,Handysize,9694,KOBC,PUBLIC_ACTUAL,USD/day,9768.0,9833.0,10341.0,10815.0,9987.285714285714,10282.857142857143,11013.4,232.54584801691416,359.9288085907215,2,11,4,20,-74.0,-647.0,-0.7575757575757569,-6.256648293201817,9347.0,9044.0,7550.0
2024-11-21,Handysize,9676,KOBC,PUBLIC_ACTUAL,USD/day,9694.0,9799.0,10276.0,10765.0,9894.857142857143,10202.785714285714,10930.733333333334,193.8929503407154,357.119927836479,3,11,4,21,-18.0,-600.0,-0.18568186507117446,-5.838847800700664,9333.0,8955.0,7387.0
2024-11-22,Handysize,9598,KOBC,PUBLIC_ACTUAL,USD/day,9676.0,9768.0,9999.0,10570.0,9809.142857142857,10125.0,10846.266666666666,113.11267034175472,343.5851702730468,4,11,4,22,-78.0,-401.0,-0.8061182306738357,-4.010401040104005,9315.0,8820.0,7326.0
2024-11-25,Handysize,9668,KOBC,PUBLIC_ACTUAL,USD/day,9598.0,9694.0,9895.0,10516.0,9751.857142857143,10055.57142857143,10762.333333333334,101.92387449392164,344.9503229097123,0,11,4,25,70.0,-227.0,0.72931860804335,-2.294087923193533,9320.0,8786.0,7226.0
2024-11-26,Handysize,9600,KOBC,PUBLIC_ACTUAL,USD/day,9668.0,9676.0,9833.0,10446.0,9719.42857142857,9995.0,10684.6,83.17823663075173,332.0949817806145,1,11,4,26,-68.0,-233.0,-0.7033512618949134,-2.369571849893215,9203.0,8712.0,7144.0
2024-11-27,Handysize,9455,KOBC,PUBLIC_ACTUAL,USD/day,9600.0,9598.0,9799.0,10460.0,9686.142857142857,9934.57142857143,10605.733333333334,76.50801390615425,320.484420427973,2,11,4,27,-145.0,-344.0,-1.5104166666666696,-3.5105623022757437,9113.0,8581.0,6983.0
2024-11-28,Handysize,9514,KOBC,PUBLIC_ACTUAL,USD/day,9455.0,9668.0,9768.0,10477.0,9637.0,9862.785714285714,10524.833333333334,99.084139336542,305.9666091828591,3,11,4,28,59.0,-254.0,0.6240084611316865,-2.600327600327601,9071.0,8504.0,6777.0
2024-11-29,Handysize,9347,KOBC,PUBLIC_ACTUAL,USD/day,9514.0,9600.0,9694.0,10341.0,9600.714285714286,9794.0,10448.2,89.12297550748445,262.4080791454237,4,11,4,29,-167.0,-347.0,-1.755307967206221,-3.5795337322054865,9044.0,8420.0,6363.0
2024-12-02,Handysize,9333,KOBC,PUBLIC_ACTUAL,USD/day,9347.0,9455.0,9676.0,10276.0,9551.142857142857,9723.0,10369.666666666666,119.80877621674692,236.18441295705458,0,12,4,2,-14.0,-343.0,-0.1497806782924993,-3.5448532451426207,8955.0,8395.0,6122.0
2024-12-03,Handysize,9315,KOBC,PUBLIC_ACTUAL,USD/day,9333.0,9514.0,9598.0,9999.0,9502.142857142857,9655.642857142857,10295.066666666668,129.94540978899545,197.6697351053425,1,12,4,3,-18.0,-283.0,-0.19286403085824189,-2.948530943946659,8820.0,8333.0,5986.0
2024-12-04,Handysize,9320,KOBC,PUBLIC_ACTUAL,USD/day,9315.0,9347.0,9668.0,9895.0,9461.714285714286,9606.785714285714,10221.3,138.86890015406257,190.68265161562573,2,12,4,4,5.0,-348.0,0.05367686527106841,-3.5995035167563083,8786.0,8198.0,5849.0
